Pyaar Mein Twist,rom__com,Rishi Kapoor,Hriday Shetty,13200000
Chintuji,comedy,Rishi Kapoor,Ranjit Kapoor,1200000
Patel Ki Punjabi Shaadi,comedy,Rishi Kapoor,Sanjay Chhel,25356250
Khushboo,love_story,Rishi Rehan,Rajesh Ram Singh,1900000
Ishq Ke Parindey,love_story,Rishi Verma,Shakir Khan,4200000
Naari Teri Shakti Anokhi,drama,Rita S. Roy,Rita S. Roy,275000
De Taali,comedy,Riteish Deshmukh,E. Niwas,131047500
Dhamaal,comedy,Riteish Deshmukh,Indra Kumar,507330000
Grand Masti,comedy,Riteish Deshmukh,Indra Kumar,1305110000
Great Grand Masti,comedy,Riteish Deshmukh,Indra Kumar,202262500
Bangistan,comedy,Riteish Deshmukh,Karan Anshuman,83025000
Tere Naal Love Ho Gaya,rom__com,Riteish Deshmukh,Mandeep Kumar,306262500
Jaane Kahan Se Aayi Hai,fantasy,Riteish Deshmukh,Milap Zaveri,52500000
Malamaal Weekly,comedy,Riteish Deshmukh,Priyadarshan,427680000
Apna Sapna Money Money,comedy,Riteish Deshmukh,Sangeeth Sivan,207325000
Aladin,fantasy,Riteish Deshmukh,Sujoy Ghosh,108950000
Kal Kissne Dekha,comedy,Riteish Deshmukh,Vivek Sharma,82520000
Mahidpur 0 K.M.,drama,Ritesh Raghuvanshi,Sanoj Mishra,155000
Life Express,drama,Rituparna Sengupta,Anup Das,650000
Calapor,drama,Rituparna Sengupta,Dinesh P. Bhonsle,1200000
A Strange Love Story,drama,Riya Sen,Tarique Khan,2200000
Gippi,drama,Riya Vij,Sonam Nair,57500000
Amdavad Junction,thriller,Rohan Jardosh,Apurv Bajpai,350000
Mittal Vs Mittal,drama,Rohit Roy,Karan Razdan,2600000
Hum Dum,rom__com,Romit Raaj,Kushan Nandy,5900000
2 Little Indians,drama,Ronak Bhatia,Ravi Bhatia,600000
Ugly,drama,Ronit Roy,Anurag Kashyap,83400000
Udaan,drama,Ronit Roy,Vikramaditya Motwane,42805000
Chowrasta - Crossroads Of Love,drama,Roopa Ganguly,Anjan Dutt,1275000
I Don't Luv U,love_story,Ruslan Mumtaz,Amit Kasaria,7000000
MP3 - Mera Pehla Pehla Pyaar,love_story,Ruslan Mumtaz,Robby Grewal,12600000
Teree Sang,love_story,Ruslan Mumtaz,Satish Kaushik,26900000
Saala Khadoos,drama,R. Madhavan,Sudha Kongara,149500000
Chand Ke Paar Chalo,love_story,Saahib,Mustafa Engineer,2900000
Mumbai Mirror,action,Sachiin Joshi,Ankush Bhatt,25800000
Jackpot,thriller,Sachiin Joshi,Kaizad Gustad,59200000
Aazaan,action,Sachiin Joshi,Prashant Chadha,26300000
Jaana Pehchana,drama,Sachin,Sachin,250000
Chhodo Kal Ki Baatein,drama,Sachin Khedekar,Pramod Joshi,750000
Bose - The Forgotten Hero,drama,Sachin Khedekar,Shyam Benegal,12500000
Mobile Phone,drama,Saagar Bhatia,Sikander Bhatia,1375000
Sab Kuch Nahin Kuch Bhi Nahin,drama,Sachit Patil,Abhik Bhanu,160000
Siyasat - The Politics,drama,Sadashiv Amrapurkar,K. Ashfaq,475000
The Hero - Abhimanyu,action,Sagar,Santosh Mishra,300000
Babloo Happy Hai,love_story,Sahil Anand,Nila Madhab Panda,3000000
Ramaa - The Saviour,fantasy,Sahil Khan,Hadi Abrar,1400000
Double Cross - Ek Dhoka,drama,Sahil Khan,Sabir Shaikh,8756550
Love Express,comedy,Sahil Mehta,Sunny Bhambhani,2900000
Anna Ka Andolan,drama,Sahil Pathan,Dinesh Parihar,230000
M.A.D - Mad About Dance,drama,Sahil Prem,Sahil Prem,2700000
Race,thriller,Saif Ali Khan,Abbas - Mustan,1034500000
Race 2,thriller,Saif Ali Khan,Abbas - Mustan,1615375000
Being Cyrus,drama,Saif Ali Khan,Homi Adajania,64212500
Cocktail,rom__com,Saif Ali Khan,Homi Adajania,1252347500
Love Aaj Kal,rom__com,Saif Ali Khan,Imtiaz Ali,1195175000
Phantom,action,Saif Ali Khan,Kabir Khan,844400000
Thoda Pyaar Thoda Magic,drama,Saif Ali Khan,Kunal Kohli,372530000
Sanam Teri Kasam,love_story,Harshvardhan Rane,Lawrence D'Souza,725000
Parineeta,drama,Saif Ali Khan,Pradeep Sarkar,326325000
Aarakshan,drama,Saif Ali Khan,Prakash Jha,645292500
Go Goa Gone,comedy,Saif Ali Khan,Raj Nidimoru,384250000
Happy Ending,rom__com,Saif Ali Khan,Raj Nidimoru,380055000
Chef,drama,Saif Ali Khan,Raja Krishna Menon,105495000
Kurbaan,thriller,Saif Ali Khan,Renzil D'Silva,429865000
Humshakals,comedy,Saif Ali Khan,Sajid Khan,870200000
Salaam Namaste,rom__com,Saif Ali Khan,Siddharth Anand,572300000
Ta Ra Rum Pum,drama,Saif Ali Khan,Siddharth Anand,691450000
Agent Vinod,thriller,Saif Ali Khan,Sriram Raghavan,730050000
Bullet Raja,action,Saif Ali Khan,Tigmanshu Dhulia,538825000
Yeh Ishq.....Nahin,drama,Sail Hasan,Syed Rushdi Hasan,200000
Life Mein Hungama Hai,comedy,Saksham Kulkarni,Sunil Advani,250000
Software Hardware Kya Yaaron,comedy,Saleem Ahmed,Rabi Kisku,175000
Laal Kranti,action,Saleem Ansari,Rupender Verma,75000
Petrol,action,Salim Gaur,Pradeep Maru,2700000
Dabangg,action,Salman Khan,Abhinav Kashyap,2192700000
Sultan,masala,Salman Khan,Ali Abbas Zafar,5772875000
Tiger Zinda Hai,action,Salman Khan,Ali Abbas Zafar,5651020000
Ready,comedy,Salman Khan,Anees Bazmee,1833987500
Veer,action,Salman Khan,Anil Sharma,611400000
Dabangg 2,action,Salman Khan,Arbaaz Khan,2492350000
Maine Pyaar Kyun Kiya?,comedy,Salman Khan,David Dhawan,472225000
Partner,comedy,Salman Khan,David Dhawan,1009115000
Shaadi Karke Phas Gaya Yaar,rom__com,Salman Khan,K.S. Adhiyaman,50250000
Ek Tha Tiger,action,Salman Khan,Kabir Khan,3083150000
Bajrangi Bhaijaan,masala,Salman Khan,Kabir Khan,6039940000
Tubelight,drama,Salman Khan,Kabir Khan,2079900000
Salaam-E-Ishq,love_story,Salman Khan,Nikhil Advani,522400000
Wanted,action,Salman Khan,Prabhu Deva,932300000
Main Aurr Mrs. Khanna,rom__com,Salman Khan,Prem Soni,146137500
Kyon Ki,love_story,Salman Khan,Priyadarshan,231540000
Baabul,drama,Salman Khan,Ravi Chopra,395745000
God Tussi Great Ho,comedy,Salman Khan,Rumi Jaffery,206112500
Saawan... The Love Season,love_story,Salman Khan,Saawan Kumar Tak,59168750
Kick,action,Salman Khan,Sajid Nadiadwala,3518000000
Bodyguard,action,Salman Khan,Siddique,2343900000
Jai Ho,action,Salman Khan,Sohail Khan,1862120000
Prem Ratan Dhan Payo,drama,Salman Khan,Sooraj Barjatya,3654575000
Yuvvraaj,drama,Salman Khan,Subhash Ghai,312200000
Lucky - No Time for Love,love_story,Salman Khan,Vinay Sapru,278150000
London Dreams,drama,Salman Khan,Vipul Amrutlal Shah,413180000
Marigold,rom__com,Salman Khan,Willard Carroll,22950000
Riwayat,drama,Samapika,Vijay Patkar,475000
Bas Ek Tamanna,drama,Sameer Aftab,Rahul Kapoor,70000
Mukhbiir,drama,Sameer Dattani,Mani Shankar,2225000
Love Kaa Tadka,rom__com,Sameer Dattani,Rajan Waghdhare,70000
Game,thriller,Abhishek Bachchan,Abhinay Deo,128792500
Nigehbaan - The Third Eye,drama,Sameer Dharmadhikari,Dilip Shankar,4600000
Rafta Rafta - The Speed,drama,Sameer Dharmadhikari,Raj Sharma,4000000
Madhubaala,drama,Sameer Dharmadhikari,Shivram Yadav,4900000
Main Hoon Kharidaar,adult,Sameer Sarkit,Shakeel S. Saifee,725000
Krantiveer - The Revolution,drama,Samir Aftab,Mehul Kumar,7100000
Chand Sa Roshan Chehra,love_story,Samir Aftab,Shahab Shamsi,5252500
Bold,drama,Samir Kochhar,K.C. Bokadia,7466750
Ek Se Mera Kya Hoga,adult,Samir Kochhar,T.L.V. Prasad,2275000
31st Night,drama,Sanam Khan,Sunil Sharma,36000
Veerappan,drama,Sandeep Bharadwaj,Ram Gopal Verma,90300000
Bandaa,drama,Sandeep Kulkarni,Kkailash Mali,70000
The Great Indian Butterfly,drama,Sandhya Mridul,Sarthak Dasgupta,1025000
Valentines's Night,thriller,Sangram Singh,Kumar Baadal,1325000
Mehbooba,love_story,Sanjay Dutt,Afzal Khan,37850000
Nehlle Pe Dehlla,comedy,Sanjay Dutt,Ajay Chandhok,64100000
Chatur Singh Two Star,comedy,Sanjay Dutt,Ajay Chandhok,31700000
Zilla Ghaziabad,action,Sanjay Dutt,Anand Kumar,222620000
Dus,action,Sanjay Dutt,Anubhav Sinha,388370000
Tathastu,drama,Sanjay Dutt,Anubhav Sinha,32632500
Double Dhamaal,comedy,Sanjay Dutt,Indra Kumar,705450000
Policegiri,action,Sanjay Dutt,K.S. Ravikumar,202800000
Shabd,drama,Sanjay Dutt,Leena Yadav,107012500
Knock Out,thriller,Sanjay Dutt,Mani Shankar,89425000
Bhoomi,drama,Sanjay Dutt,Omung Kumar,153775000
Lamhaa,thriller,Sanjay Dutt,Rahul Dholakia,115800000
Lage Raho Munnabhai,drama,Sanjay Dutt,Rajkumar Hirani,1262000000
Department,action,Sanjay Dutt,Ram Gopal Verma,190550000
Sarhad Paar,drama,Sanjay Dutt,Raman Kumar,9600000
Zinda,thriller,Sanjay Dutt,Sanjay Gupta,176802500
EMI,comedy,Sanjay Dutt,Saurabh Kadra,81575000
Luck,thriller,Sanjay Dutt,Soham Shah,335800000
Unns,drama,Sanjay Kapoor,Bhupendra Gupta,300000
Sauda - The Deal,drama,Sanjay Kapoor,Jay Prakash,16110000
Kiska Hai Intezaar,love_story,Sanjay Kumar,Bali Grover,80000
Manthan Ek Kashmakash,thriller,Sanjay Kumar,Kumar Raj,1175000
Saare Jahaan Se Mehnga,comedy,Sanjay Mishra,Anshul Sharma,8300000
Ankhon Dekhi,drama,Sanjay Mishra,Rajat Kapoor,11100000
Pyaar Ka Live Show,drama,Sanjay Pundir,Shailendra Singh Rajput,65000
Anubhav,drama,Sanjay Suri,Rajiv Nath,2275000
Jai Singh Are Baap Re,drama,Sankalp Shrivastava,Sankalp Shrivastava,150000
The Adventure Of Haunted House,horror,Sanket More,Salim Raza,3700000
Warning,thriller,Santosh Barmola,Gurmmeet Singh,34500000
Premsutra,adult,Sapna,Chandini Gupta,875000
Khooni,horror,Sapna,Kanti Shah,2100000
Angoor,adult,Sapna,Kanti Shah,3600000
Kachchi Kali,adult,Sapna,Kanti Shah,1525000
Darinda,horror,Sapna,Kanti Shah,1775000
Free Entry,adult,Sapna,Kanti Shah,2150000
No Parking,adult,Sapna,Kanti Shah,1075000
Gabbar Singh,action,Sapna,Kanti Shah,2200000
Munnibai B.A. B. Com,adult,Sapna,Kishan Shah,1100000
Hawaa Hawaai,drama,Saqib Saleem,Amol Gupte,113600000
Mere Dad Ki Maruti,comedy,Saqib Saleem,Ashima Chibber,149400000
Mujhse Fraaandship Karoge,rom__com,Saqib Saleem,Nupur Asthana,67200000
Angry Indian Goddesses,drama,Sarah Jane Dias,Pan Nalin,29200000
Jai Jagannath,mythological,Sarat Pujari,Sabyasachi Mohapatra,450000
Sacred Evil - A True Story,drama,Sarika,Abhigyan Jha,1225000
Hari Puttar - A Comedy Of  Terrors,comedy,Sarika,Rajesh Bajaj,24100000
Gangoobai,drama,Sarita Joshi,Priya Krishnaswamy,145000
Soch Lo,suspense,Sartaj Singh Pannu,Sartaj Singh Pannu,180000
Hum Phirr Milein Na Milein,love_story,Sarvar Ahuja,Mannish Goel,600000
Meri Padosan,comedy,Sarvar Ahuja,Prakash Saini,3350000
Manjunath,drama,Sasho Satiiysh Saarathy,Sandeep A. Varma,4550000
2 Piece,adult,Satnam Kaur,Kishan Shah,1500000
Ab Hoga Dharna Unlimited,comedy,Saurabh Malik,Deepak Tanwar,510000
Wounded,drama,Seema Parihar,Krishna Mishra,2800000
Ankush - The Command,drama,Seth Daksh,Harish Bhonsle,325000
Dhoom Dadakka,comedy,Shaad Randhawa,Shashi Ranjan,14100000
The Unsound,thriller,Shaadab Khan,Alok Shrivastava,900000
Filmistaan,comedy,Shaarib Hashmi,Nitin Kakkar,99940000
Operation Mumbai,action,Shabaaz Khan,Ajit Varma,650000
15 Park Avenue,drama,Shabana Azmi,Aparna Sen,24500000
Chalk N Duster,drama,Shabana Azmi,Jayant Gilatar,22200000
Loins Of Punjab Presents,comedy,Shabana Azmi,Manish Acharya,19800000
A Decent Arrangement,drama,Shabana Azmi,Sarovar Banka,275000
Sandcastle,drama,Shahana Chaterjee,Shomshuklla Das,67500
Dil Bole Hadippa,rom__com,Shahid Kapoor,Anurag Singh,461200000
Kismat Konnection,rom__com,Shahid Kapoor,Aziz Mirza,385847500
Jab We Met,rom__com,Shahid Kapoor,Imtiaz Ali,509380000
Chance Pe Dance,rom__com,Shahid Kapoor,Ken Ghosh,163027500
Teri Meri Kahaani,love_story,Shahid Kapoor,Kunal Kohli,544800000
Vaah! Life Ho Toh Aisi!,comedy,Shahid Kapoor,Mahesh Manjrekar,91723750
Paathshaala,drama,Shahid Kapoor,Milind Ukey,171967500
Mausam,love_story,Shahid Kapoor,Pankaj Kapoor,536765000
Badmaash Company,drama,Shahid Kapoor,Parmeet Sethi,484600000
R... Rajkumar,action,Shahid Kapoor,Prabhu Deva,995735000
Chup Chup Ke,comedy,Shahid Kapoor,Priyadarshan,255800000
Phata Poster Nikhla Hero,comedy,Shahid Kapoor,Rajkumar Santoshi,633060000
Milenge Milenge,love_story,Shahid Kapoor,Satish Kaushik,126225000
Vivah,drama,Shahid Kapoor,Sooraj Barjatya,495600000
Shaandaar,rom__com,Shahid Kapoor,Vikas Bahl,757000000
Kaminey,drama,Shahid Kapoor,Vishal Bhardwaj,715650000
Haider,drama,Shahid Kapoor,Vishal Bhardwaj,791667500
Rangoon,drama,Shahid Kapoor,Vishal Bhardwaj,405012500
Tu Bewafa Hai,adult,Shahnawaz Khan,Laljibhai Patel,1100000
Dekha Jo Pehli Baar,love_story,Shahnawaz Khan,Mohd. Shamim Khan,340000
Rab Ne Bana Di Jodi,love_story,Shahrukh Khan,Aditya Chopra,1574175000
Paheli,drama,Shahrukh Khan,Amol Palekar,324535000
Ra.One,action,Shahrukh Khan,Anubhav Sinha,2073862500
Om Shanti Om,masala,Shahrukh Khan,Farah Khan,1498725000
Happy New Year,masala,Shahrukh Khan,Farah Khan,3427610000
Don - The Chase Begins Again,action,Shahrukh Khan,Farhan Akhtar,1063440000
Don 2,action,Shahrukh Khan,Farhan Akhtar,2028100000
Jab Harry Met Sejal,rom__com,Shahrukh Khan,Imtiaz Ali,1477580000
Kabhi Alvida Na Kehna,drama,Shahrukh Khan,Karan Johar,1119240000
My Name Is Khan,drama,Shahrukh Khan,Karan Johar,1931450000
Fan,thriller,Shahrukh Khan,Maneesh Sharma,1849330000
Raees,action,Shahrukh Khan,Rahul Dholakia,2725200000
Chennai Express,masala,Shahrukh Khan,Rohit Shetty,3959242500
Dilwale,masala,Shahrukh Khan,Rohit Shetty,3722315000
Chak De India,drama,Shahrukh Khan,Shimit Amin,1018170000
Jab Tak Hai Jaan,love_story,Shahrukh Khan,Yash Chopra,2102642500
Us Disha Mein,horror,Shahzad Pathan,Shahzad Pathan,300000
Garam Padosan,adult,Shakeela,Kanti Shah,1325000
From Sydney With Love,comedy,Sharad Malhotra,Prateek Chakravorty,3300000
Ek Pal Pyar Ka,drama,Sharad Ponkshe,Sanjiv Kolte,250000
3 Bachelors,comedy,Sharman Joshi,Ajai Sinha,2100000
War... Chhod Na Yaar,comedy,Sharman Joshi,Faraz Haider,86944500
Allah Ke Banday,action,Sharman Joshi,Faruk Kabir,10000000
Toh Baat Pakki,comedy,Sharman Joshi,Kedar Shinde,45700000
Sorry Bhai!,rom__com,Sharman Joshi,Onir,19400000
Ferrari Ki Sawaari,drama,Sharman Joshi,Rajesh Mapuskar,484500000
Gang Of Ghosts,comedy,Sharman Joshi,Satish Kaushik,27930000
1920 London,horror,Sharman Joshi,Tinu Suresh Desai,226782500
Wajah Tum Ho,thriller,Sharman Joshi,Vishal Pandya,135700000
Life Goes On,drama,Sharmila Tagore,Sangeeta Datta,500000
2 Chehare,action,Shatrughan Sinha,Ashok Gaikwad,175000
Love Aur Sex,adult,Shawar Ali,Karan,3100000
99.9 FM,thriller,Shawar Ali,Sanjay Bhatia,120000
Mallika,horror,Sheena Nayar,Wilson Louis,10300000
Chehra - The Unknown Mask,suspense,Sheetal Pathak,Deepak K. Bajaj,3050000
Red Swastik,thriller,Sherlyn Chopra,Vinod Pande,8200000
Sanak - The Deadly Passion,thriller,Shevum Shetty,Aman Soni,325000
Khamoshh... Khauff Ki Raat,thriller,Shilpa Shetty,Deepak Tijori,10400000
Hijack,action,Shiney Ahuja,Kunal Shivdasani,34050000
Woh Lamhe,drama,Shiney Ahuja,Mohit Suri,95600000
Ghost,horror,Shiney Ahuja,Puja Jatinder Bedi,94400000
Kal - Yesterday & Tomorrow,drama,Shiney Ahuja,Ruchi Narain,3500000
Hazaaron Khwaishein Aisi,drama,Shiney Ahuja,Sudhir Mishra,6900000
Khoya Khoya Chand,drama,Shiney Ahuja,Sudhir Mishra,29467250
Sins,drama,Shiney Ahuja,Vinod Pande,23800000
Kis Hudh Tak...,thriller,Shital Shah,Tarun Dhanrajgir,525000
Karle Pyaar Karle,love_story,Shiv Darshan,Rajesh Pandey,19100000
Ek Haseena Thi Ek Deewana Tha,love_story,Shiv Darshan,Suneel Darshan,16700000
Haseena Parkar,drama,Shraddha Kapoor,Apoorva Lakhia,90675000
Luv Ka The End,drama,Shraddha Kapoor,Bumpy,79200000
Pratyavartan - The Homecoming,drama,Shreela Majumder,Nimu Bhowmick,500000
Will You Marry Me?,comedy,Shreyas Talpade,Aaditya Datt,7400000
Aagey Se Right,comedy,Shreyas Talpade,Indrajit Nattoji,42100000
Teen Thay Bhai,comedy,Shreyas Talpade,Mrighdeep Singh Lamba,33700000
Iqbal,drama,Shreyas Talpade,Nagesh Kukunoor,56068750
Bombay To Bangkok,comedy,Shreyas Talpade,Nagesh Kukunoor,27200000
Paying Guests,comedy,Shreyas Talpade,Paritosh Painter,76600000
Kamaal Dhamaal Malamaal,comedy,Shreyas Talpade,Priyadarshan,90000000
Click,horror,Shreyas Talpade,Sangeeth Sivan,16200000
Welcome to Sajjanpur,drama,Shreyas Talpade,Shyam Benegal,136000000
Aasma - The Sky Is the Limit,drama,Shubh,Rohit Nayyar,200000
Shakal Pe Mat Ja,comedy,Shubh,Shubh,6900000
Nakshatra,thriller,Shubh Mukherjee,Mohan Savalkar,2650000
Raqt,drama,Shweta Bhardwaj,Adi Irani,2900000
Raat Abhi Baaki Hai,suspense,Siddhant Kumar,Siddhant Kumar,140000
Striker,drama,Siddharth,Chandan Arora,12300000
Stand By,drama,Siddharth Dhawan,Sanjay Surker,2075000
Kuku Mathur Ki Jhand Ho Gayi,comedy,Siddharth Gupta,Aman Sachdeva,19400000
Anwar,drama,Siddharth Koirala,Manish Jha,1200000
Tutiya Dil,love_story,Sidhant Kapur,Amit Khanna,525000
A Gentleman - Sundar Susheel Risky,action,Sidharth Malhotra,Krishna D.K,334900000
Ek Villain,thriller,Sidharth Malhotra,Mohit Suri,1531800000
Baar Baar Dekho,drama,Sidharth Malhotra,Nitya Mehra,626710000
Kapoor & Sons,drama,Sidharth Malhotra,Shakun Batra,1432855000
Hasee Toh Phasee,rom__com,Sidharth Malhotra,Vinil Mathew,617420000
Woodstock Villa,suspense,Sikander Kher,Hansal Mehta,31200000
Summer 2007,thriller,Sikander Kher,Suhail Tatari,6428250
Gumshuda,drama,Simone Singh,Ashok Vishwanath,280000
Aaj Ka Neta,action,Simran,Bisham Kohli,500000
Beda Paar Karte Bhagwan Amarnath,mythological,Smeep Kang,Tarun Wadhwa,2250000
Malika - The Fire,adult,Smriti Singh,Kumar Bablu,575000
Chaurahen,drama,Soha Ali Khan,Rajshree Ojha,325000
Aryan,drama,Sohail Khan,Abhishek Kapoor,13400000
Team - The Force,comedy,Sohail Khan,Ajay Chandhok,21900000
Hello,love_story,Sohail Khan,Atul Agnihotri,179600000
Heroes,drama,Sohail Khan,Samir Karnik,254400000
Little Zizou,comedy,Sohrab Ardeshir,Sooni Taraporevala,16300000
Akira,action,Sonakshi Sinha,A.R. Murugadoss,438730000
Noor,drama,Sonakshi Sinha,Sunhil Sippy,118452500
Via Darjeeling,thriller,Sonali Kulkarni,Arindam Nandy,2600000
Shraddha - In  The Name Of God,drama,Sonali Kulkarni,Hamid Ali,275000
The Camp,drama,Sonali Kulkarni,Nitin Mahadar,275000
Dolly Ki Doli,comedy,Sonam Kapoor,Abhishek Dogra,188337500
Aisha,rom__com,Sonam Kapoor,Rajshree Ojha,255262500
Neerja,drama,Sonam Kapoor,Ram Madhvani,1187190000
Item Girl,adult,Sonu Pahuja,Purrshottam,600000
Ek Vivaah... Aisa Bhi,love_story,Sonu Sood,Kaushik Ghatak,24887500
Hero,love_story,Sooraj Pancholi,Nikhil Advani,481812500
English Vinglish,drama,Sridevi,Gauri Shinde,785625000
Mom,drama,Sridevi,Ravi Udyawar,565740000
Madholal Keep Walking,drama,Subrat Dutta,Jai Tank,475000
Mission - The Last War,action,Suchhi Kumar,Hayat Asif,325000
Garma Garam,drama,Suchhi Kumar,S.K. Prasad,2100000
Phoonk 2,horror,Sudeep,Milind Gadagkar,92400000
Phoonk,horror,Sudeep,Ram Gopal Verma,136200000
Unlimited Nasha,drama,Sudesh Berry,Sanjay Khandelwal,3700000
Manoranjan - The Entertainment,comedy,Sudhanshu Pandey,Kaaran Choudhary,275000
Dhara,drama,Sudhanshu Pandey,Masud Mirza,14000
Love Recipe,comedy,Suhail Karim,Amol Shetge,2200000
Kuch Kariye,drama,Sukhwinder Singh,Jagbir Dahiya,675000
Khudi Ko Kar Buland Itna,drama,Sukhwinder Singh,Jagbir Dahiya,300000
Devaki,drama,Suman Ranganathan,Bappaditya Bandopadhyay,350000
Maazii,thriller,Sumeet Nijhawan,Jaideep Chopra,925000
Desi Kattey,action,Suneil Shetty,Anand Kumar,25200000
Red Alert - The War Within,drama,Suneil Shetty,Anant Mahadevan,19300000
One Two Three,comedy,Suneil Shetty,Ashwini Dhir,273600000
Mr. White Mr. Black,comedy,Suneil Shetty,Deepak Shivdasani,38900000
Barood - The Fire A Love Story,action,Suneil Shetty,Jagdish C. Pandey,4000000
Daddy Cool - Join The Fun,comedy,Suneil Shetty,K. Murali Mohana Rao,63730000
Padmashree Laloo Prasad Yadav,comedy,Suneil Shetty,Mahesh Manjrekar,24283000
Mere Dost Picture Abhi Baaki Hai,comedy,Suneil Shetty,Rajnish Thakur,2500000
Coffee With D,comedy,Sunil Grover,Vishal Mishra,7200000
Money Back Guarantee,comedy,Sunil Pal,Sunil Pal,1375000
Fool N Final,comedy,Sunny Deol,Ahmed Khan,276200000
Kaafila,action,Sunny Deol,Ammtoje Mann,40465000
Apne,drama,Sunny Deol,Anil Sharma,392825000
Singh Saab The Great,action,Sunny Deol,Anil Sharma,328987500
Fox,thriller,Sunny Deol,Deepak Tijori,39200000
Big Brother,action,Sunny Deol,Guddu Dhanoa,70900000
Teesri Aankh - The Hidden Camera,thriller,Sunny Deol,Harry Baweja,66030000
Khuda Kasam,action,Sunny Deol,K.C. Bokadia,10400000
Right Yaa Wrong,thriller,Sunny Deol,Neeraj Pathak,35000000
I Love NY,rom__com,Sunny Deol,Radhika Rao,16200000
Jo Bole So Nihaal,comedy,Sunny Deol,Rahul Rawail,148162500
Yamla Pagla Deewana,comedy,Sunny Deol,Samir Karnik,887250000
Yamla Pagla Deewana 2,comedy,Sunny Deol,Sangeeth Sivan,483500000
Poster Boys,comedy,Sunny Deol,Shreyas Talpade,170881250
Ghayal Once Again,action,Sunny Deol,Sunny Deol,453563750
Jo Hum Chahein,love_story,Sunny Gill,Pawan Gill,3900000
Ragini MMS 2,horror,Sunny Leone,Bhushan Patel,632945000
Ek Paheli Leela,love_story,Sunny Leone,Bobby Khan,255620000
Kuch Kuch Locha Hai,comedy,Sunny Leone,Devang Dholakia,35100000
One Night Stand,thriller,Sunny Leone,Jasmine Moses,48000000
Jism 2,thriller,Sunny Leone,Pooja Bhatt,492575000
Neighbours,horror,Sunny Singh,Shyam Ramsay,5900000
Khichdi The Movie,comedy,Supriya Pathak,Aatish Kapadia,81700000
Yahi To Pyar Hai,drama,Suraj Dev Sahu,Suraj Dev Sahu,185000
Rakht Charitra 2,action,Suriya,Ram Gopal Verma,34400000
Hate Story 2,thriller,Surveen Chawla,Vishal Pandya,310700000
Lady Dabangg Aaj Bbhi,action,Susanna Mohan,Piyush Chakravarty,450000
Hulla,comedy,Sushant Singh,Jaideep Varma,1550000
Idiot Box,comedy,Sushant Singh,Sunanda Mitra,625000
Kai Po Che,drama,Sushant Singh Rajput,Abhishek Kapoor,721620000
Detective Byomkesh Bakshy,thriller,Sushant Singh Rajput,Dibakar Banerjee,439520000
Raabta,love_story,Sushant Singh Rajput,Dinesh Vijan,336986250
Shuddh Desi Romance,rom__com,Sushant Singh Rajput,Maneesh Sharma,751180000
M.S. Dhoni - The Untold Story,drama,Sushant Singh Rajput,Neeraj Pandey,1898272500
Munni Metric Pass,adult,Sushma Sharma,Suresh Jain,8600000
Chingaari,drama,Sushmita Sen,Kalpana Lajmi,18900000
Zindaggi Rocks,drama,Sushmita Sen,Tanuja Chandra,29187500
Crazy Cukkad Family,comedy,Swanand Kirkire,Ritesh Menon,4400000
Nil Battey Sannatta,drama,Swara Bhaskar,Ashwiny Iyer Tiwari,58300000
Anaarkali Of Aaraah,drama,Swara Bhaskar,Avinash Das,14800000
Listen... Amaya,drama,Swara Bhaskar,Avinash Kumar Singh,1550000
Machhali Jal Ki Rani Hai,horror,Swara Bhaskar,Debaloy Dey,18100000
Tension Doooor,drama,Swaraaj Singh,Ambrish Sangal,135000
Yeh Dil Ramta Jogi,drama,Swaroop Kanchi,Swaroop Kanchi,165000
Overtime,drama,Swati Sharma,Ajay Yadav,260000
Mastaani... Lost In A Crowd Of Two,drama,Swati Verma,K. Ravi Raj,8043500
Akkad Bakkad Bambey Bo,drama,Sween Sharma,Dweep Raj Kochhar,2000000
Kaalo,horror,Swini Khara,Wilson Louis,3025000
Naam Shabana,thriller,Taapsee Pannu,Shivam Nair,559900000
Bhaggmati - The Queen Of Fortunes,drama,Tabu,Ashok Kaul,500000
Luv U Soniyo,love_story,Tanuj Virwani,Joe Rajan,1700000
Purani Jeans,drama,Tanuj Virwani,Tanushri Chattrji Bassu,18600000
Aadi Shakti,drama,Tanushree,Dadu,140000
Apartment,thriller,Tanushree Datta,Jag Mundhra,16600000
Ek Aur Sahaadat,drama,Tanveer Ahmed,Raj Ahmed Khan,140000
Key Club,drama,Tanveer Hashmi,Aqil A. R. Hashmi,750000
Best Partner,adult,Tanveer Hashmi,Suresh Jain,3100000
Bhiga Badan,adult,Tanveer Hashmi,Suresh Jain,1600000
Night Lover,adult,Tanveer Hashmi,Suresh Jain,400000
Kaamwali,adult,Tanveer Hashmi,Suresh Jain,1150000
Ricksha Waali,adult,Tanveer Hashmi,Suresh Jain,1325000
Doodhwali,adult,Tanveer Hashmi,Suresh Jain,2000000
Machhiwali,adult,Tanveer Hashmi,Suresh Jain,1700000
Barwali,adult,Tanveer Hashmi,Suresh Jain,1725000
College Girl,adult,Tanveer Hashmi,Suresh Jain,4100000
Gumnaam,drama,Tanya Oberoi,Dilip Gulati,2100000
Suno Na... Ek Nanhi Aawaz,drama,Tara Sharma,Amy Thanawala,270000
Hot Money,drama,Tarun Arora,Rakesh Sawant,2950000
